gameId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId,GAME_ID
0042300403,2,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (8:39 PM EST),period,start,0,0,1,0042300403
0042300403,4,PT12M00.00S,1,1610612742,DAL,1629655,Gafford,D. Gafford,0,0,0,,0,,,0,h,Jump Ball Gafford vs. Horford: Tip to Doncic,Jump Ball,,1,0,2,0042300403
0042300403,7,PT11M46.00S,1,1610612742,DAL,202681,Irving,K. Irving,17,20,3,Made,1,2,0,2,h,Irving 3' Driving Layup (2 PTS) (Doncic 1 AST),Made Shot,Driving Layup Shot,1,2,3,0042300403
0042300403,9,PT11M23.00S,1,1610612738,BOS,201143,Horford,A. Horford,2,96,10,Made,1,2,2,4,v,Horford 10' Floating Jump Shot (2 PTS) (Brown 1 AST),Made Shot,Floating Jump shot,1,2,4,0042300403
0042300403,11,PT11M14.00S,1,1610612742,DAL,1629029,Dončić,L. Dončić,-174,202,27,Made,1,5,2,7,h,Doncic 27' 3PT Step Back Jump Shot (3 PTS),Made Shot,Step Back Jump shot,1,3,5,0042300403
0042300403,12,PT11M02.00S,1,1610612738,BOS,1628369,Tatum,J. Tatum,0,0,0,,0,,,0,v,Tatum Lost Ball Turnover (P1.T1),Turnover,Lost Ball,1,0,6,0042300403
0042300403,12,PT11M02.00S,1,1610612742,DAL,1627884,Jones Jr.,D. Jones Jr.,0,0,0,,0,,,0,h,Jones Jr. STEAL (1 STL),,,1,0,7,0042300403
0042300403,14,PT10M58.00S,1,1610612742,DAL,1627884,Jones Jr.,D. Jones Jr.,-10,21,2,Made,1,7,2,9,h,Jones Jr. 2' Running Layup (2 PTS),Made Shot,Running Layup Shot,1,2,8,0042300403
0042300403,15,PT10M45.00S,1,1610612738,BOS,201950,Holiday,J. Holiday,-223,-18,0,Missed,1,,,0,v,MISS Holiday 3PT Step Back Jump Shot,Missed Shot,Step Back Jump shot,1,3,9,0042300403
0042300403,16,PT10M42.00S,1,1610612742,DAL,1629029,Dončić,L. Dončić,0,0,0,,0,,,0,h,Doncic REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,10,0042300403
0042300403,17,PT10M35.00S,1,1610612742,DAL,1629029,Dončić,L. Dončić,0,0,0,,0,,,0,h,Doncic Lost Ball Turnover (P1.T1),Turnover,Lost Ball,1,0,11,0042300403
0042300403,17,PT10M35.00S,1,1610612738,BOS,201143,Horford,A. Horford,0,0,0,,0,,,0,v,Horford STEAL (1 STL),,,1,0,12,0042300403
0042300403,19,PT10M30.00S,1,1610612738,BOS,1628401,White,D. White,-167,185,25,Missed,1,,,0,v,MISS White 25' 3PT Running Pull-Up Jump Shot,Missed Shot,Running Pull-Up Jump Shot,1,3,13,0042300403
0042300403,20,PT10M26.00S,1,1610612742,DAL,202681,Irving,K. Irving,0,0,0,,0,,,0,h,Irving REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,14,0042300403
0042300403,21,PT10M12.00S,1,1610612742,DAL,1629029,Dončić,L. Dončić,31,34,5,Made,1,9,2,11,h,Doncic 5' Driving Layup (5 PTS),Made Shot,Driving Layup Shot,1,2,15,0042300403
0042300403,22,PT10M11.00S,1,0,,1610612738,,,0,0,0,,0,,,0,v,Celtics Timeout: Regular (Reg.1 Short 0),Timeout,Regular,0,0,16,0042300403
0042300403,23,PT09M55.00S,1,1610612738,BOS,201143,Horford,A. Horford,228,0,0,Made,1,9,5,14,v,Horford 3PT Jump Shot (5 PTS) (Brown 2 AST),Made Shot,Jump Shot,1,3,17,0042300403
0042300403,25,PT09M34.00S,1,1610612742,DAL,1627884,Jones Jr.,D. Jones Jr.,222,-13,0,Missed,1,,,0,h,MISS Jones Jr. 3PT Jump Shot,Missed Shot,Jump Shot,1,3,18,0042300403
0042300403,25,PT09M34.00S,1,1610612738,BOS,201143,Horford,A. Horford,0,0,0,,0,,,0,v,Horford BLOCK (1 BLK),,,1,3,19,0042300403
0042300403,27,PT09M34.00S,1,0,,1610612742,,,0,0,0,,0,,,0,h,MAVERICKS Rebound,Rebound,Unknown,0,0,20,0042300403
0042300403,29,PT09M32.00S,1,1610612742,DAL,202681,Irving,K. Irving,-36,50,6,Made,1,11,5,16,h,Irving 6' Jump Bank Shot (4 PTS) (Doncic 2 AST),Made Shot,Jump Bank Shot,1,2,21,0042300403
0042300403,31,PT09M15.00S,1,1610612738,BOS,1628401,White,D. White,224,4,0,Missed,1,,,0,v,MISS White 3PT Jump Shot,Missed Shot,Jump Shot,1,3,22,0042300403
0042300403,32,PT09M15.00S,1,1610612742,DAL,1629655,Gafford,D. Gafford,0,0,0,,0,,,0,h,Gafford REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,23,0042300403
0042300403,33,PT08M56.00S,1,1610612742,DAL,202681,Irving,K. Irving,-5,46,5,Missed,1,,,0,h,MISS Irving 5' Driving Finger Roll Layup,Missed Shot,Driving Finger Roll Layup Shot,1,2,24,0042300403
0042300403,34,PT08M53.00S,1,1610612738,BOS,1627759,Brown,J. Brown,0,0,0,,0,,,0,v,Brown REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,25,0042300403
0042300403,35,PT08M47.00S,1,1610612738,BOS,1628369,Tatum,J. Tatum,-11,19,2,Missed,1,,,0,v,MISS Tatum 2' Running Layup,Missed Shot,Running Layup Shot,1,2,26,0042300403
0042300403,35,PT08M47.00S,1,1610612742,DAL,1629655,Gafford,D. Gafford,0,0,0,,0,,,0,h,Gafford BLOCK (1 BLK),,,1,2,27,0042300403
0042300403,37,PT08M45.00S,1,1610612738,BOS,201950,Holiday,J. Holiday,0,0,0,,0,,,0,v,Holiday REBOUND (Off:1 Def:0),Rebound,Unknown,1,0,28,0042300403
0042300403,38,PT08M45.00S,1,1610612738,BOS,201950,Holiday,J. Holiday,-17,8,2,Missed,1,,,0,v,MISS Holiday 2' Putback Layup,Missed Shot,Putback Layup Shot,1,2,29,0042300403
0042300403,39,PT08M45.00S,1,1610612742,DAL,1629023,Washington,P. Washington,0,0,0,,0,,,0,h,Washington REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,30,0042300403
0042300403,40,PT08M45.00S,1,1610612738,BOS,1628369,Tatum,J. Tatum,0,0,0,,0,,,0,v,Tatum P.FOUL (P1.T1) (K.Scott),Foul,Personal,1,0,31,0042300403
0042300403,42,PT08M33.00S,1,1610612742,DAL,1629029,Dončić,L. Dončić,137,221,26,Missed,1,,,0,h,MISS Doncic 26' 3PT Step Back Jump Shot,Missed Shot,Step Back Jump shot,1,3,32,0042300403
0042300403,43,PT08M29.00S,1,1610612738,BOS,1627759,Brown,J. Brown,0,0,0,,0,,,0,v,Brown REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,33,0042300403
0042300403,44,PT08M24.00S,1,1610612738,BOS,1627759,Brown,J. Brown,-34,248,25,Missed,1,,,0,v,MISS Brown 25' 3PT Step Back Jump Shot,Missed Shot,Step Back Jump shot,1,3,34,0042300403
0042300403,45,PT08M22.00S,1,1610612742,DAL,1629029,Dončić,L. Dončić,0,0,0,,0,,,0,h,Doncic REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,35,0042300403
0042300403,46,PT08M17.00S,1,1610612742,DAL,1629655,Gafford,D. Gafford,-23,23,3,Made,1,13,5,18,h,Gafford 3' Running Alley Oop Dunk Shot (2 PTS) (Washington 1 AST),Made Shot,Running Alley Oop Dunk Shot,1,2,36,0042300403
0042300403,48,PT07M57.00S,1,1610612738,BOS,201950,Holiday,J. Holiday,20,59,6,Missed,1,,,0,v,MISS Holiday 6' Driving Hook Shot,Missed Shot,Driving Hook Shot,1,2,37,0042300403
0042300403,49,PT07M54.00S,1,1610612742,DAL,1627884,Jones Jr.,D. Jones Jr.,0,0,0,,0,,,0,h,Jones Jr. REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,38,0042300403
0042300403,50,PT07M41.00S,1,1610612742,DAL,202681,Irving,K. Irving,-216,167,27,Missed,1,,,0,h,MISS Irving 27' 3PT Step Back Jump Shot,Missed Shot,Step Back Jump shot,1,3,39,0042300403
0042300403,51,PT07M39.00S,1,1610612738,BOS,1628369,Tatum,J. Tatum,0,0,0,,0,,,0,v,Tatum REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,40,0042300403
0042300403,52,PT07M24.00S,1,1610612738,BOS,201950,Holiday,J. Holiday,148,-8,15,Made,1,13,7,20,v,Holiday 15' Step Back Jump Shot (2 PTS),Made Shot,Step Back Jump shot,1,2,41,0042300403
0042300403,53,PT07M11.00S,1,1610612738,BOS,1627759,Brown,J. Brown,0,0,0,,0,,,0,v,Brown P.FOUL (P1.T2) (K.Scott),Foul,Personal,1,0,42,0042300403
0042300403,55,PT07M11.00S,1,1610612742,DAL,1627884,Jones Jr.,D. Jones Jr.,0,0,0,,0,,,0,h,SUB: Lively II FOR Jones Jr.,Substitution,,0,0,43,0042300403
0042300403,56,PT07M11.00S,1,1610612742,DAL,1629655,Gafford,D. Gafford,0,0,0,,0,,,0,h,SUB: Hardy FOR Gafford,Substitution,,0,0,44,0042300403
0042300403,59,PT07M05.00S,1,1610612742,DAL,1629029,Dončić,L. Dončić,15,16,2,Made,1,15,7,22,h,Doncic 2' Driving Finger Roll Layup (7 PTS),Made Shot,Driving Finger Roll Layup Shot,1,2,45,0042300403
0042300403,60,PT06M47.00S,1,1610612738,BOS,1628401,White,D. White,-226,-14,0,Missed,1,,,0,v,MISS White 3PT Jump Shot,Missed Shot,Jump Shot,1,3,46,0042300403
0042300403,61,PT06M44.00S,1,1610612742,DAL,1641726,Lively II,D. Lively II,0,0,0,,0,,,0,h,Lively II REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,47,0042300403
0042300403,62,PT06M37.00S,1,1610612742,DAL,202681,Irving,K. Irving,-17,73,7,Made,1,17,7,24,h,Irving 7' Driving Finger Roll Layup (6 PTS),Made Shot,Driving Finger Roll Layup Shot,1,2,48,0042300403
0042300403,63,PT06M26.00S,1,1610612738,BOS,1628369,Tatum,J. Tatum,9,21,2,Made,1,17,9,26,v,Tatum 2' Driving Layup (2 PTS) (White 1 AST),Made Shot,Driving Layup Shot,1,2,49,0042300403
0042300403,65,PT06M10.00S,1,1610612742,DAL,1629029,Dončić,L. Dončić,-32,43,5,Made,1,19,9,28,h,Doncic 5' Driving Floating Jump Shot (9 PTS),Made Shot,Driving Floating Jump Shot,1,2,50,0042300403
0042300403,66,PT05M56.00S,1,1610612738,BOS,1627759,Brown,J. Brown,0,0,0,,0,,,0,v,Brown Traveling Turnover (P1.T2),Turnover,Traveling,1,0,51,0042300403
0042300403,67,PT05M56.00S,1,1610612742,DAL,1629023,Washington,P. Washington,0,0,0,,0,,,0,h,SUB: Kleber FOR Washington,Substitution,,0,0,52,0042300403
0042300403,68,PT05M56.00S,1,1610612738,BOS,201143,Horford,A. Horford,0,0,0,,0,,,0,v,SUB: Tillman FOR Horford,Substitution,,0,0,53,0042300403
0042300403,71,PT05M48.00S,1,1610612742,DAL,1641726,Lively II,D. Lively II,18,20,3,Made,1,21,9,30,h,Lively II 3' Cutting Layup Shot (2 PTS) (Doncic 3 AST),Made Shot,Cutting Layup Shot,1,2,54,0042300403
0042300403,73,PT05M48.00S,1,1610612738,BOS,1630214,Tillman,X. Tillman,0,0,0,,0,,,0,v,Tillman S.FOUL (P1.T3) (K.Scott),Foul,Shooting,1,0,55,0042300403
0042300403,75,PT05M48.00S,1,1610612742,DAL,1641726,Lively II,D. Lively II,0,0,0,,0,22,9,31,h,Lively II Free Throw 1 of 1 (3 PTS),Free Throw,Free Throw 1 of 1,1,0,56,0042300403
0042300403,76,PT05M33.00S,1,1610612738,BOS,1628369,Tatum,J. Tatum,93,242,26,Made,1,22,12,34,v,Tatum 26' 3PT Pullup Jump Shot (5 PTS),Made Shot,Pullup Jump shot,1,3,57,0042300403
0042300403,77,PT05M16.00S,1,1610612742,DAL,1629029,Dončić,L. Dončić,-161,236,29,Missed,1,,,0,h,MISS Doncic 29' 3PT Step Back Jump Shot,Missed Shot,Step Back Jump shot,1,3,58,0042300403
0042300403,78,PT05M14.00S,1,1610612738,BOS,1628401,White,D. White,0,0,0,,0,,,0,v,White REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,59,0042300403
0042300403,79,PT05M05.00S,1,1610612742,DAL,1629029,Dončić,L. Dončić,0,0,0,,0,,,0,h,Doncic P.FOUL (P1.T1) (K.Scott),Foul,Personal,1,0,60,0042300403
0042300403,81,PT04M57.00S,1,1610612738,BOS,1627759,Brown,J. Brown,127,240,27,Missed,1,,,0,v,MISS Brown 27' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,61,0042300403
0042300403,82,PT04M54.00S,1,1610612742,DAL,1641726,Lively II,D. Lively II,0,0,0,,0,,,0,h,Lively II REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,62,0042300403
0042300403,83,PT04M48.00S,1,1610612742,DAL,202681,Irving,K. Irving,-17,290,29,Made,1,25,12,37,h,Irving 29' 3PT Running Pull-Up Jump Shot (9 PTS),Made Shot,Running Pull-Up Jump Shot,1,3,63,0042300403
0042300403,84,PT04M34.00S,1,1610612742,DAL,202681,Irving,K. Irving,0,0,0,,0,,,0,h,Irving S.FOUL (P1.T2) (K.Scott),Foul,Shooting,1,0,64,0042300403
0042300403,86,PT04M34.00S,1,1610612738,BOS,1627759,Brown,J. Brown,0,0,0,,0,,,0,v,MISS Brown Free Throw 1 of 3,Free Throw,Free Throw 1 of 3,1,0,65,0042300403
0042300403,87,PT04M34.00S,1,0,,1610612738,,,0,0,0,,0,,,0,v,Celtics Rebound,Rebound,Normal Rebound,1,0,66,0042300403
0042300403,88,PT04M34.00S,1,1610612738,BOS,1627759,Brown,J. Brown,0,0,0,,0,25,13,38,v,Brown Free Throw 2 of 3 (1 PTS),Free Throw,Free Throw 2 of 3,1,0,67,0042300403
0042300403,89,PT04M34.00S,1,1610612742,DAL,1629029,Dončić,L. Dončić,0,0,0,,0,,,0,h,SUB: Washington FOR Doncic,Substitution,,0,0,68,0042300403
0042300403,90,PT04M34.00S,1,1610612738,BOS,1628401,White,D. White,0,0,0,,0,,,0,v,SUB: Hauser FOR White,Substitution,,0,0,69,0042300403
0042300403,93,PT04M34.00S,1,1610612738,BOS,1627759,Brown,J. Brown,0,0,0,,0,25,14,39,v,Brown Free Throw 3 of 3 (2 PTS),Free Throw,Free Throw 3 of 3,1,0,70,0042300403
0042300403,94,PT04M22.00S,1,1610612742,DAL,1630702,Hardy,J. Hardy,0,0,0,,0,,,0,h,Hardy Step Out of Bounds Turnover (P1.T2),Turnover,Step Out of Bounds Turnover,1,0,71,0042300403
0042300403,95,PT04M06.00S,1,1610612738,BOS,1628369,Tatum,J. Tatum,202,167,26,Missed,1,,,0,v,MISS Tatum 26' 3PT Step Back Jump Shot,Missed Shot,Step Back Jump shot,1,3,72,0042300403
0042300403,96,PT04M03.00S,1,1610612742,DAL,1628467,Kleber,M. Kleber,0,0,0,,0,,,0,h,Kleber REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,73,0042300403
0042300403,97,PT03M57.00S,1,1610612742,DAL,1630702,Hardy,J. Hardy,-9,25,3,Missed,1,,,0,h,MISS Hardy 3' Driving Layup,Missed Shot,Driving Layup Shot,1,2,74,0042300403
0042300403,98,PT03M54.00S,1,1610612738,BOS,1630573,Hauser,S. Hauser,0,0,0,,0,,,0,v,Hauser REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,75,0042300403
0042300403,99,PT03M51.00S,1,1610612738,BOS,1627759,Brown,J. Brown,-1,6,1,Made,1,25,16,41,v,Brown 1' Running Layup (4 PTS) (Hauser 1 AST),Made Shot,Running Layup Shot,1,2,76,0042300403
0042300403,101,PT03M35.00S,1,1610612742,DAL,1629023,Washington,P. Washington,39,28,5,Missed,1,,,0,h,MISS Washington 5' Turnaround Hook Shot,Missed Shot,Turnaround Hook Shot,1,2,77,0042300403
0042300403,102,PT03M33.00S,1,1610612738,BOS,1628369,Tatum,J. Tatum,0,0,0,,0,,,0,v,Tatum REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,78,0042300403
0042300403,103,PT03M26.00S,1,1610612738,BOS,1628369,Tatum,J. Tatum,32,260,26,Made,1,25,19,44,v,Tatum 26' 3PT Jump Shot (8 PTS) (Brown 3 AST),Made Shot,Jump Shot,1,3,79,0042300403
0042300403,105,PT03M23.00S,1,0,,1610612742,,,0,0,0,,0,,,0,h,MAVERICKS Timeout: Regular (Full 1 Short 0),Timeout,Regular,0,0,80,0042300403
0042300403,106,PT03M23.00S,1,1610612742,DAL,1630702,Hardy,J. Hardy,0,0,0,,0,,,0,h,SUB: Doncic FOR Hardy,Substitution,,0,0,81,0042300403
0042300403,108,PT03M06.00S,1,1610612742,DAL,202681,Irving,K. Irving,-140,178,23,Missed,1,,,0,h,MISS Irving 23' Step Back Jump Shot,Missed Shot,Step Back Jump shot,1,2,82,0042300403
0042300403,109,PT03M04.00S,1,0,,1610612742,,,0,0,0,,0,,,0,h,MAVERICKS Rebound,Rebound,Unknown,0,0,83,0042300403
0042300403,111,PT03M04.00S,1,1610612738,BOS,1630214,Tillman,X. Tillman,0,0,0,,0,,,0,v,SUB: Horford FOR Tillman,Substitution,,0,0,84,0042300403
0042300403,113,PT02M53.00S,1,1610612742,DAL,1628467,Kleber,M. Kleber,190,181,26,Missed,1,,,0,h,MISS Kleber 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,85,0042300403
0042300403,113,PT02M53.00S,1,1610612738,BOS,1627759,Brown,J. Brown,0,0,0,,0,,,0,v,Brown BLOCK (1 BLK),,,1,3,86,0042300403
0042300403,115,PT02M52.00S,1,0,,1610612738,,,0,0,0,,0,,,0,v,Celtics Rebound,Rebound,Unknown,0,0,87,0042300403
0042300403,117,PT02M35.00S,1,1610612742,DAL,1641726,Lively II,D. Lively II,0,0,0,,0,,,0,h,MAVERICKS T.Foul (Def. 3 Sec Lively II ) (M.Davis),Foul,Defense 3 Second,1,0,88,0042300403
0042300403,118,PT02M35.00S,1,1610612738,BOS,1628369,Tatum,J. Tatum,0,0,0,,0,25,20,45,v,Tatum Free Throw Technical (9 PTS),Free Throw,Free Throw Technical,1,0,89,0042300403
0042300403,119,PT02M35.00S,1,1610612742,DAL,1641726,Lively II,D. Lively II,0,0,0,,0,,,0,h,SUB: Exum FOR Lively II,Substitution,,0,0,90,0042300403
0042300403,120,PT02M35.00S,1,1610612742,DAL,202681,Irving,K. Irving,0,0,0,,0,,,0,h,SUB: Gafford FOR Irving,Substitution,,0,0,91,0042300403
0042300403,123,PT02M24.00S,1,1610612738,BOS,1630573,Hauser,S. Hauser,234,41,24,Made,1,25,23,48,v,Hauser 24' 3PT Jump Shot (3 PTS) (Brown 4 AST),Made Shot,Jump Shot,1,3,92,0042300403
0042300403,125,PT02M01.00S,1,1610612742,DAL,1629029,Dončić,L. Dončić,77,143,16,Made,1,27,23,50,h,Doncic 16' Fadeaway Jumper (11 PTS),Made Shot,Fadeaway Jump Shot,1,2,93,0042300403
0042300403,126,PT01M46.00S,1,1610612742,DAL,203957,Exum,D. Exum,0,0,0,,0,,,0,h,Exum S.FOUL (P1.T3) (J.Capers),Foul,Shooting,1,0,94,0042300403
0042300403,128,PT01M46.00S,1,1610612738,BOS,1628369,Tatum,J. Tatum,0,0,0,,0,27,24,51,v,Tatum Free Throw 1 of 2 (10 PTS),Free Throw,Free Throw 1 of 2,1,0,95,0042300403
0042300403,129,PT01M46.00S,1,1610612742,DAL,1628467,Kleber,M. Kleber,0,0,0,,0,,,0,h,SUB: Jones Jr. FOR Kleber,Substitution,,0,0,96,0042300403
0042300403,130,PT01M46.00S,1,1610612738,BOS,201950,Holiday,J. Holiday,0,0,0,,0,,,0,v,SUB: White FOR Holiday,Substitution,,0,0,97,0042300403
0042300403,133,PT01M46.00S,1,1610612738,BOS,1628369,Tatum,J. Tatum,0,0,0,,0,27,25,52,v,Tatum Free Throw 2 of 2 (11 PTS),Free Throw,Free Throw 2 of 2,1,0,98,0042300403
0042300403,134,PT01M34.00S,1,1610612742,DAL,203957,Exum,D. Exum,2,29,3,Made,1,29,25,54,h,Exum 3' Driving Dunk (2 PTS),Made Shot,Driving Dunk Shot,1,2,99,0042300403
0042300403,135,PT01M16.00S,1,1610612738,BOS,1628369,Tatum,J. Tatum,-218,145,26,Missed,1,,,0,v,MISS Tatum 26' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,3,100,0042300403
0042300403,136,PT01M12.00S,1,1610612742,DAL,1629023,Washington,P. Washington,0,0,0,,0,,,0,h,Washington REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,101,0042300403
0042300403,138,PT01M02.00S,1,1610612738,BOS,1630573,Hauser,S. Hauser,0,0,0,,0,,,0,v,Hauser S.FOUL (P1.T4) (J.Capers),Foul,Shooting,1,0,102,0042300403
0042300403,140,PT01M02.00S,1,1610612742,DAL,1629029,Dončić,L. Dončić,0,0,0,,0,30,25,55,h,Doncic Free Throw 1 of 2 (12 PTS),Free Throw,Free Throw 1 of 2,1,0,103,0042300403
0042300403,141,PT01M02.00S,1,1610612742,DAL,1629029,Dončić,L. Dončić,0,0,0,,0,31,25,56,h,Doncic Free Throw 2 of 2 (13 PTS),Free Throw,Free Throw 2 of 2,1,0,104,0042300403
0042300403,142,PT00M48.90S,1,1610612738,BOS,1627759,Brown,J. Brown,10,96,10,Missed,1,,,0,v,MISS Brown 10' Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,2,105,0042300403
0042300403,143,PT00M46.60S,1,1610612742,DAL,1629029,Dončić,L. Dončić,0,0,0,,0,,,0,h,Doncic REBOUND (Off:0 Def:3),Rebound,Unknown,1,0,106,0042300403
0042300403,144,PT00M37.60S,1,1610612742,DAL,1629029,Dončić,L. Dončić,208,162,26,Missed,1,,,0,h,MISS Doncic 26' 3PT Step Back Jump Shot,Missed Shot,Step Back Jump shot,1,3,107,0042300403
